"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper chest bias","24 Mar 2026, 17:17","24 Mar 2026, 18:17","","Hammer Curl (Dumbbell)",0,"",1,"normal",20,6,,,9
"Upper chest bias","24 Mar 2026, 17:17","24 Mar 2026, 18:17","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,14,,,9
"Upper chest bias","24 Mar 2026, 17:17","24 Mar 2026, 18:17","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,10,,,8
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Hack Squat (Machine)",,"",0,"normal",60,8,,,6
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Hack Squat (Machine)",,"",1,"normal",100,6,,,7.5
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Hack Squat (Machine)",,"",2,"normal",100,7,,,8
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Hack Squat (Machine)",,"",3,"normal",100,7,,,8
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Hack Squat (Machine)",,"",4,"normal",100,6,,,8
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Romanian Deadlift (Barbell)",,"",0,"normal",60,12,,,6
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Romanian Deadlift (Barbell)",,"",1,"normal",70,10,,,7
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Romanian Deadlift (Barbell)",,"",2,"normal",70,8,,,7
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Romanian Deadlift (Barbell)",,"",3,"normal",70,8,,,8
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Romanian Deadlift (Barbell)",,"",4,"normal",70,8,,,8.5
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Leg Extension (Machine)",,"",0,"normal",70,12,,,6
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Leg Extension (Machine)",,"",1,"normal",70,12,,,7
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Leg Extension (Machine)",,"",2,"normal",70,12,,,8.5
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Lying Leg Curl (Machine)",,"",0,"normal",20,8,,,7
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Lying Leg Curl (Machine)",,"",1,"normal",20,8,,,8.5
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Lying Leg Curl (Machine)",,"",2,"normal",30,6,,,10
"Lower","19 Mar 2026, 17:17","19 Mar 2026, 18:10","","Lying Leg Curl (Machine)",,"",3,"normal",25,6,,,10
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Lat Pulldown (Cable)",,"",0,"normal",90,5,,,9.5
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Lat Pulldown (Cable)",,"",1,"normal",80,6,,,8
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Lat Pulldown (Cable)",,"",2,"normal",80,8,,,9
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Lat Pulldown (Cable)",,"",3,"normal",75,6,,,7
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Lat Pulldown (Cable)",,"",4,"normal",75,8,,,9.5
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Chest Fly (Machine)",,"",0,"normal",93.5,8,,,6
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Chest Fly (Machine)",,"",1,"normal",93.5,10,,,7
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Iso-Lateral Row (Machine)",,"",0,"normal",80,8,,,6
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Iso-Lateral Row (Machine)",,"",1,"normal",100,7,,,8.5
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Iso-Lateral Row (Machine)",,"",2,"normal",80,8,,,9
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Iso-Lateral Row (Machine)",,"",3,"normal",80,8,,,9
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Triceps Pushdown",0,"",0,"normal",55,12,,,6
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Triceps Pushdown",0,"",1,"normal",60,12,,,7
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Preacher Curl (Dumbbell)",0,"",0,"normal",12.5,8,,,8.5
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Preacher Curl (Dumbbell)",0,"",1,"normal",12.5,8,,,9.5
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Single Arm Lateral Raise (Cable)",,"",0,"normal",12.5,10,,,7
"Upper back bias","18 Mar 2026, 17:15","18 Mar 2026, 18:08","","Single Arm Lateral Raise (Cable)",,"",1,"normal",12.5,10,,,7.5
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Incline Bench Press (Barbell)",,"",0,"normal",60,6,,,6
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Incline Bench Press (Barbell)",,"",1,"normal",70,6,,,7
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Incline Bench Press (Barbell)",,"",2,"normal",75,6,,,9
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Incline Bench Press (Barbell)",,"",3,"normal",75,6,,,9.5
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Incline Bench Press (Barbell)",,"",4,"normal",75,6,,,10
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Lat Pulldown (Cable)",,"",0,"normal",80,6,,,7
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Lat Pulldown (Cable)",,"",1,"normal",80,6,,,7
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Lat Pulldown (Cable)",,"",2,"normal",80,6,,,7
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Chest Press (Machine)",,"Θεση στο 12",0,"normal",80,7,,,7
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Chest Press (Machine)",,"Θεση στο 12",1,"normal",80,7,,,7.5
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Chest Press (Machine)",,"Θεση στο 12",2,"normal",80,8,,,9
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Chest Press (Machine)",,"Θεση στο 12",3,"normal",80,7,,,10
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Single Arm Triceps Pushdown (Cable)",0,"",0,"normal",20,7,,,7.5
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Single Arm Triceps Pushdown (Cable)",0,"",1,"normal",20,7,,,9.5
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Hammer Curl (Dumbbell)",0,"",0,"normal",20,8,,,8
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Hammer Curl (Dumbbell)",0,"",1,"normal",20,9,,,8.5
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,12,,,7
"Upper chest bias","17 Mar 2026, 17:18","17 Mar 2026, 18:18","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,12,,,8
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Shoulder Press (Machine Plates)",,"",0,"normal",80,8,,,6
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Shoulder Press (Machine Plates)",,"",1,"normal",100,10,,,8.5
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Shoulder Press (Machine Plates)",,"",2,"normal",100,10,,,9
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Shoulder Press (Machine Plates)",,"",3,"normal",100,8,,,10
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Shoulder Press (Machine Plates)",,"",4,"normal",80,15,,,9
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Overhead Triceps Extension (Cable)",0,"",0,"normal",50,15,,,8
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Overhead Triceps Extension (Cable)",0,"",1,"normal",50,12,,,7.5
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Overhead Triceps Extension (Cable)",0,"",2,"normal",50,12,,,8.5
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Overhead Triceps Extension (Cable)",0,"",3,"normal",50,12,,,9
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Bicep Curl (Dumbbell)",0,"",0,"normal",15,8,,,8
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Bicep Curl (Dumbbell)",0,"",1,"normal",17.5,6,,,8.5
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Bicep Curl (Dumbbell)",0,"",2,"normal",17.5,6,,,9
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Bicep Curl (Dumbbell)",0,"",3,"normal",17.5,6,,,10
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Triceps Pushdown",1,"",0,"normal",50,12,,,7.5
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Triceps Pushdown",1,"",1,"normal",55,12,,,8.5
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Triceps Pushdown",1,"",2,"normal",55,12,,,8.5
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Hammer Curl (Dumbbell)",1,"",0,"normal",17.5,12,,,10
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Hammer Curl (Dumbbell)",1,"",1,"normal",17.5,10,,,10
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Hammer Curl (Dumbbell)",1,"",2,"normal",15,12,,,10
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,12,,,8.5
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Single Arm Lateral Raise (Cable)",,"",1,"normal",12.5,10,,,8
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Single Arm Lateral Raise (Cable)",,"",2,"normal",12.5,10,,,8.5
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Chest Fly (Machine)",2,"",0,"normal",91,12,,,7.5
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Chest Fly (Machine)",2,"",1,"normal",91,8,,,7.5
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Rear Delt Reverse Fly (Machine)",2,"",0,"normal",50,12,,,8.5
"Upper arms bias","14 Mar 2026, 09:47","14 Mar 2026, 10:54","","Rear Delt Reverse Fly (Machine)",2,"",1,"normal",50,14,,,9.5
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Hack Squat (Machine)",,"",0,"normal",60,10,,,6
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Hack Squat (Machine)",,"",1,"normal",80,8,,,7
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Hack Squat (Machine)",,"",2,"normal",100,6,,,8
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Hack Squat (Machine)",,"",3,"normal",100,6,,,8
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Hack Squat (Machine)",,"",4,"normal",100,8,,,9
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Romanian Deadlift (Barbell)",,"",0,"normal",60,15,,,7
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Romanian Deadlift (Barbell)",,"",1,"normal",70,9,,,7.5
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Romanian Deadlift (Barbell)",,"",2,"normal",70,10,,,7.5
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Romanian Deadlift (Barbell)",,"",3,"normal",70,10,,,7.5
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Romanian Deadlift (Barbell)",,"",4,"normal",70,12,,,8.5
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Leg Extension (Machine)",,"",0,"normal",70,12,,,6
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Leg Extension (Machine)",,"",1,"normal",70,12,,,7
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Leg Extension (Machine)",,"",2,"normal",70,12,,,7.5
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Leg Extension (Machine)",,"",3,"normal",70,12,,,8
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Lying Leg Curl (Machine)",,"",0,"normal",20,8,,,7
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Lying Leg Curl (Machine)",,"",1,"normal",20,7,,,9
"Lower","12 Mar 2026, 17:15","12 Mar 2026, 18:10","","Lying Leg Curl (Machine)",,"",2,"normal",20,8,,,10
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Lat Pulldown (Cable)",,"",0,"normal",75,8,,,8
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Lat Pulldown (Cable)",,"",1,"normal",75,8,,,8
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Lat Pulldown (Cable)",,"",2,"normal",75,8,,,8.5
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Lat Pulldown (Cable)",,"",3,"normal",75,8,,,10
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Lat Pulldown (Cable)",,"",4,"normal",75,7,,,10
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Chest Fly (Machine)",,"",0,"normal",91,10,,,8
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Chest Fly (Machine)",,"",1,"normal",91,10,,,8.5
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Iso-Lateral Row (Machine)",,"",0,"normal",80,8,,,8
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Iso-Lateral Row (Machine)",,"",1,"normal",100,6,,,9.5
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Iso-Lateral Row (Machine)",,"",2,"normal",80,12,,,9.5
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Iso-Lateral Row (Machine)",,"",3,"normal",80,10,,,8.5
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Triceps Pushdown",0,"",0,"normal",55,12,,,7.5
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Triceps Pushdown",0,"",1,"normal",55,15,,,7.5
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Preacher Curl (Dumbbell)",0,"",0,"normal",12.5,8,,,8.5
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Preacher Curl (Dumbbell)",0,"",1,"normal",12.5,7,,,8.5
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Single Arm Lateral Raise (Cable)",,"",0,"normal",7.5,12,,,6
"Upper back bias","11 Mar 2026, 17:16","11 Mar 2026, 18:06","","Single Arm Lateral Raise (Cable)",,"",1,"normal",7.5,12,,,6
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Incline Bench Press (Barbell)",,"",0,"normal",63,8,,,6
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Incline Bench Press (Barbell)",,"",1,"normal",73,6,,,7.5
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Incline Bench Press (Barbell)",,"",2,"normal",73,6,,,8
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Incline Bench Press (Barbell)",,"",3,"normal",73,6,,,9
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Incline Bench Press (Barbell)",,"",4,"normal",73,6,,,10
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Lat Pulldown (Cable)",,"",0,"normal",70,10,,,8
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Lat Pulldown (Cable)",,"",1,"normal",70,10,,,8
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Lat Pulldown (Cable)",,"",2,"normal",70,8,,,8
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Chest Press (Machine)",,"",0,"normal",80,6,,,7.5
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Chest Press (Machine)",,"",1,"normal",80,6,,,8.5
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Chest Press (Machine)",,"",2,"normal",70,8,,,9.5
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Chest Press (Machine)",,"",3,"normal",70,5,,,8.5
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Single Arm Triceps Pushdown (Cable)",0,"",0,"normal",15,15,,,7
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Single Arm Triceps Pushdown (Cable)",0,"",1,"normal",20,10,,,8.5
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Hammer Curl (Dumbbell)",0,"",0,"normal",20,6,,,8.5
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Hammer Curl (Dumbbell)",0,"",1,"normal",20,6,,,8.5
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,12,,,8
"Upper chest bias","10 Mar 2026, 17:15","10 Mar 2026, 18:07","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,12,,,8.5
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Shoulder Press (Machine Plates)",,"",0,"normal",90,10,,,6
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Shoulder Press (Machine Plates)",,"",1,"normal",110,8,,,8
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Shoulder Press (Machine Plates)",,"",2,"normal",110,7,,,10
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Shoulder Press (Machine Plates)",,"",3,"normal",110,7,,,10
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Shoulder Press (Machine Plates)",,"",4,"normal",110,6,,,10
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Overhead Triceps Extension (Cable)",0,"",0,"normal",50,12,,,7
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Overhead Triceps Extension (Cable)",0,"",1,"normal",50,12,,,7.5
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Overhead Triceps Extension (Cable)",0,"",2,"normal",50,12,,,8.5
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Overhead Triceps Extension (Cable)",0,"",3,"normal",50,12,,,8.5
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Bicep Curl (Dumbbell)",0,"",0,"normal",15,8,,,8
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Bicep Curl (Dumbbell)",0,"",1,"normal",15,8,,,9
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Bicep Curl (Dumbbell)",0,"",2,"normal",15,8,,,9.5
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Bicep Curl (Dumbbell)",0,"",3,"normal",15,8,,,9.5
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Triceps Pushdown",1,"",0,"normal",50,12,,,8
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Triceps Pushdown",1,"",1,"normal",55,12,,,10
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Triceps Pushdown",1,"",2,"normal",50,15,,,10
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Hammer Curl (Dumbbell)",1,"",0,"normal",15,10,,,9.5
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Hammer Curl (Dumbbell)",1,"",1,"normal",15,10,,,9
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Hammer Curl (Dumbbell)",1,"",2,"normal",15,10,,,9.5
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Single Arm Lateral Raise (Cable)",,"",0,"normal",7.5,14,,,8
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Single Arm Lateral Raise (Cable)",,"",1,"normal",7.5,12,,,8.5
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Single Arm Lateral Raise (Cable)",,"",2,"normal",7.5,13,,,9
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Chest Fly (Machine)",2,"",0,"normal",91,10,,,7
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Chest Fly (Machine)",2,"",1,"normal",91,10,,,9.5
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Rear Delt Reverse Fly (Machine)",2,"",0,"normal",50,15,,,7.5
"Upper arms bias","7 Mar 2026, 10:09","7 Mar 2026, 11:26","","Rear Delt Reverse Fly (Machine)",2,"",1,"normal",50,14,,,9.5
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Hack Squat (Machine)",,"",0,"normal",60,8,,,6
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Hack Squat (Machine)",,"",1,"normal",80,8,,,6
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Hack Squat (Machine)",,"",2,"normal",90,8,,,7
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Hack Squat (Machine)",,"",3,"normal",90,8,,,7.5
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Hack Squat (Machine)",,"",4,"normal",90,12,,,8.5
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Romanian Deadlift (Barbell)",,"",0,"normal",75,10,,,6
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Romanian Deadlift (Barbell)",,"",1,"normal",90,8,,,8.5
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Romanian Deadlift (Barbell)",,"",2,"normal",80,8,,,8.5
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Leg Extension (Machine)",,"",0,"normal",70,18,,,7
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Leg Extension (Machine)",,"",1,"normal",75,11,,,7.5
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Leg Extension (Machine)",,"",2,"normal",75,10,,,10
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Lying Leg Curl (Machine)",,"",0,"normal",20,8,,,7
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Lying Leg Curl (Machine)",,"",1,"normal",20,8,,,8.5
"Lower","5 Mar 2026, 17:11","5 Mar 2026, 18:09","","Lying Leg Curl (Machine)",,"",2,"normal",20,9,,,9
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Iso-Lateral Row (Machine)",,"",0,"normal",80,10,,,7
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Iso-Lateral Row (Machine)",,"",1,"normal",100,8,,,8.5
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Iso-Lateral Row (Machine)",,"",2,"normal",100,9,,,9
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Iso-Lateral Row (Machine)",,"",3,"normal",100,8,,,10
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Iso-Lateral Row (Machine)",,"",4,"normal",80,12,,,9
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Lat Pulldown (Cable)",,"",0,"normal",75,8,,,8
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Lat Pulldown (Cable)",,"",1,"normal",75,8,,,8.5
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Lat Pulldown (Cable)",,"",2,"normal",70,10,,,9.5
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Lat Pulldown (Cable)",,"",3,"normal",70,8,,,9
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Chest Fly (Machine)",,"",0,"normal",91,10,,,7.5
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Chest Fly (Machine)",,"",1,"normal",91,10,,,9
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Triceps Pushdown",0,"",0,"normal",55,15,,,7
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Triceps Pushdown",0,"",1,"normal",55,13,,,7.5
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Preacher Curl (Dumbbell)",0,"",0,"normal",12.5,8,,,8.5
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Preacher Curl (Dumbbell)",0,"",1,"normal",10,10,,,8.5
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Single Arm Lateral Raise (Cable)",,"",0,"normal",7.5,14,,,8
"Upper back bias","4 Mar 2026, 17:13","4 Mar 2026, 18:10","","Single Arm Lateral Raise (Cable)",,"",1,"normal",7.5,15,,,9
"Upper chest bias","3 Mar 2026, 17:15","3 Mar 2026, 18:40","","Incline Bench Press (Barbell)",,"",0,"normal",63,8,,,6
"Upper chest bias","3 Mar 2026, 17:15","3 Mar 2026, 18:40","","Incline Bench Press (Barbell)",,"",1,"normal",63,12,,,8
"Upper chest bias","3 Mar 2026, 17:15","3 Mar 2026, 18:40","","Incline Bench Press (Barbell)",,"",2,"normal",63,10,,,10
"Upper chest bias","3 Mar 2026, 17:15","3 Mar 2026, 18:40","","Incline Bench Press (Barbell)",,"",3,"normal",63,12,,,10
"Upper chest bias","3 Mar 2026, 17:15","3 Mar 2026, 18:40","","Incline Bench Press (Barbell)",,"",4,"normal",63,8,,,10
